country,iso_code,region,year,population,gdp,energy_per_capita,primary_energy_consumption,renewables_share_energy,fossil_share_energy,solar_share_energy,wind_share_energy,hydro_share_energy,coal_share_energy,oil_share_energy,gas_share_energy,co2_emissions
Belgium,BEL,Europe,2007,12144000.0,570768000000.0,1014.17,11.663,37.82,64.93,5.02,9.57,23.23,29.22,22.73,12.99,3.787
Belgium,BEL,Europe,2008,12236000.0,575092000000.0,991.05,11.397,34.51,62.27,6.06,8.55,19.9,28.02,21.79,12.45,3.548
Belgium,BEL,Europe,2009,12328000.0,579416000000.0,1055.83,12.142,34.33,60.89,5.1,8.6,20.63,27.4,21.31,12.18,3.697
Belgium,BEL,Europe,2010,12420000.0,583740000000.0,1029.62,11.841,34.25,59.43,6.68,8.85,18.71,26.74,20.8,11.89,3.518
Belgium,BEL,Europe,2011,12512000.0,588064000000.0,980.84,11.28,33.2,61.24,8.42,9.0,15.78,27.56,21.43,12.25,3.454
Belgium,BEL,Europe,2012,12604000.0,592388000000.0,1043.06,11.995,36.21,60.83,9.2,10.66,16.36,27.37,21.29,12.17,3.648
Belgium,BEL,Europe,2013,12696000.0,596712000000.0,1010.73,11.623,35.93,58.31,9.91,9.08,16.93,26.24,20.41,11.66,3.389
Belgium,BEL,Europe,2014,12788000.0,601036000000.0,1032.52,11.874,35.57,59.66,11.59,8.36,15.62,26.85,20.88,11.93,3.542
Belgium,BEL,Europe,2015,12880000.0,605360000000.0,1031.78,11.866,33.53,62.34,12.48,9.1,11.95,28.06,21.82,12.47,3.699
Belgium,BEL,Europe,2016,12972000.0,609684000000.0,1072.54,12.334,38.29,60.78,13.14,8.58,16.58,27.35,21.27,12.16,3.748
Belgium,BEL,Europe,2017,13064000.0,614008000000.0,1100.82,12.659,35.03,58.58,15.12,9.55,10.35,26.36,20.5,11.72,3.708
Belgium,BEL,Europe,2018,13156000.0,618332000000.0,1075.99,12.374,35.88,60.03,16.48,6.65,12.75,27.01,21.01,12.01,3.714
Belgium,BEL,Europe,2019,13248000.0,622656000000.0,1047.3,12.044,38.21,60.8,18.33,6.38,13.51,27.36,21.28,12.16,3.661
Belgium,BEL,Europe,2020,13340000.0,626980000000.0,1058.39,12.172,39.28,54.66,19.75,12.57,6.96,24.6,19.13,10.93,3.327
Belgium,BEL,Europe,2021,13432000.0,631304000000.0,1029.07,11.834,40.59,56.39,21.22,9.98,9.4,25.38,19.74,11.28,3.337
Belgium,BEL,Europe,2022,13524000.0,635628000000.0,1114.2,12.813,38.77,57.12,23.02,9.54,6.2,25.7,19.99,11.42,3.659
Belgium,BEL,Europe,2023,13616000.0,639952000000.0,1044.5,12.012,40.97,53.1,24.49,10.98,5.5,23.9,18.59,10.62,3.189
Austria,AUT,Europe,2000,9100000.0,464100000000.0,998.34,9.085,64.89,27.21,2.2,15.96,46.72,12.24,9.52,5.44,1.236
Austria,AUT,Europe,2001,9172800.0,467812800000.0,1072.18,9.757,63.96,30.96,1.4,15.57,46.99,13.93,10.83,6.19,1.51
Austria,AUT,Europe,2002,9245600.0,471525600000.0,1011.33,9.203,62.04,30.62,2.45,15.82,43.77,13.78,10.72,6.12,1.409
Austria,AUT,Europe,2003,9318400.0,475238400000.0,1064.15,9.684,68.95,27.21,2.24,16.96,49.75,12.24,9.52,5.44,1.317
Austria,AUT,Europe,2004,9391200.0,478951200000.0,1052.19,9.575,66.37,26.92,2.54,16.53,47.3,12.11,9.42,5.38,1.289
Austria,AUT,Europe,2005,9464000.0,482664000000.0,1090.19,9.921,67.34,29.86,3.04,15.79,48.52,13.44,10.45,5.97,1.481
Austria,AUT,Europe,2006,9536800.0,486376800000.0,1088.83,9.908,65.24,29.09,3.71,14.4,47.13,13.09,10.18,5.82,1.441
Austria,AUT,Europe,2007,9609600.0,490089600000.0,1120.77,10.199,67.11,26.05,3.89,16.12,47.09,11.72,9.12,5.21,1.328
Austria,AUT,Europe,2008,9682400.0,493802400000.0,1080.67,9.834,68.63,28.59,4.1,18.32,46.21,12.86,10.01,5.72,1.406
Austria,AUT,Europe,2009,9755200.0,497515200000.0,1075.01,9.783,64.56,25.81,5.27,16.62,42.66,11.61,9.03,5.16,1.262
Austria,AUT,Europe,2010,9828000.0,501228000000.0,1106.52,10.069,74.45,27.58,4.73,19.79,49.92,12.41,9.65,5.52,1.389
Austria,AUT,Europe,2011,9900800.0,504940800000.0,1114.11,10.138,71.52,28.07,7.51,17.74,46.27,12.63,9.83,5.61,1.423
Austria,AUT,Europe,2012,9973600.0,508653600000.0,1072.63,9.761,68.57,24.45,7.25,17.07,44.25,11.0,8.56,4.89,1.193
Austria,AUT,Europe,2013,10046400.0,512366400000.0,1131.04,10.292,71.03,25.41,7.72,17.24,46.08,11.43,8.89,5.08,1.307
Austria,AUT,Europe,2014,10119200.0,516079200000.0,1142.16,10.394,73.81,22.64,10.64,17.84,45.32,10.19,7.92,4.53,1.177
Austria,AUT,Europe,2015,10192000.0,519792000000.0,1119.05,10.183,68.84,25.65,10.1,18.18,40.56,11.54,8.98,5.13,1.306
Austria,AUT,Europe,2016,10264800.0,523504800000.0,1166.97,10.619,74.7,22.73,12.08,19.31,43.32,10.23,7.96,4.55,1.207
Austria,AUT,Europe,2017,10337600.0,527217600000.0,1166.63,10.616,70.85,27.31,12.74,18.35,39.76,12.29,9.56,5.46,1.449
Austria,AUT,Europe,2018,10410400.0,530930400000.0,1162.54,10.579,70.39,22.6,13.92,16.53,39.93,10.17,7.91,4.52,1.195
Austria,AUT,Europe,2019,10483200.0,534643200000.0,1198.69,10.908,69.88,21.15,15.64,18.07,36.16,9.52,7.4,4.23,1.154
Austria,AUT,Europe,2020,10556000.0,538356000000.0,1169.95,10.647,71.66,20.99,16.97,18.56,36.13,9.44,7.35,4.2,1.117
Austria,AUT,Europe,2021,10628800.0,542068800000.0,1200.93,10.928,73.14,20.39,19.04,17.46,36.63,9.17,7.14,4.08,1.114
Austria,AUT,Europe,2022,10701600.0,545781600000.0,1205.2,10.967,77.22,24.0,20.09,18.03,39.09,10.8,8.4,4.8,1.316
Austria,AUT,Europe,2023,10774400.0,549494400000.0,1256.63,11.435,77.13,21.25,22.08,20.57,34.47,9.56,7.44,4.25,1.215
Switzerland,CHE,Europe,2000,8600000.0,705200000000.0,1709.58,14.702,72.61,26.17,1.67,18.6,52.34,11.78,9.16,5.23,1.924
Switzerland,CHE,Europe,2001,8668800.0,710841600000.0,1589.12,13.666,71.54,25.13,0.83,17.74,52.96,11.31,8.8,5.03,1.717
Switzerland,CHE,Europe,2002,8737600.0,716483200000.0,1722.34,14.812,68.49,27.37,1.57,16.66,50.25,12.32,9.58,5.47,2.027
Switzerland,CHE,Europe,2003,8806400.0,722124800000.0,1728.87,14.868,73.31,26.42,1.52,16.93,54.86,11.89,9.25,5.28,1.964
Switzerland,CHE,Europe,2004,8875200.0,727766400000.0,1655.51,14.237,73.33,23.77,1.78,20.08,51.47,10.7,8.32,4.75,1.692
Switzerland,CHE,Europe,2005,8944000.0,733408000000.0,1685.87,14.498,72.69,20.59,2.27,18.61,51.82,9.27,7.21,4.12,1.493
Switzerland,CHE,Europe,2006,9012800.0,739049600000.0,1768.71,15.211,77.11,24.49,2.32,19.61,55.19,11.02,8.57,4.9,1.863
Switzerland,CHE,Europe,2007,9081600.0,744691200000.0,1729.16,14.871,74.65,24.69,2.11,19.17,53.37,11.11,8.64,4.94,1.835
Switzerland,CHE,Europe,2008,9150400.0,750332800000.0,1761.14,15.146,73.42,21.97,3.05,17.7,52.67,9.89,7.69,4.39,1.664
Switzerland,CHE,Europe,2009,9219200.0,755974400000.0,1742.55,14.986,74.03,24.11,3.66,19.96,50.41,10.85,8.44,4.82,1.806
Switzerland,CHE,Europe,2010,9288000.0,761616000000.0,1660.36,14.279,76.19,19.5,5.01,17.57,53.6,8.78,6.83,3.9,1.393
Switzerland,CHE,Europe,2011,9356800.0,767257600000.0,1805.18,15.525,79.54,21.41,4.57,17.66,57.31,9.63,7.49,4.28,1.662
Switzerland,CHE,Europe,2012,9425600.0,772899200000.0,1789.5,15.39,78.99,21.4,5.42,20.31,53.26,9.63,7.49,4.28,1.647
Switzerland,CHE,Europe,2013,9494400.0,778540800000.0,1821.02,15.661,77.21,20.62,7.4,21.69,48.11,9.28,7.22,4.12,1.614
Switzerland,CHE,Europe,2014,9563200.0,784182400000.0,1854.69,15.95,79.45,19.9,6.83,19.21,53.42,8.96,6.97,3.98,1.587
Switzerland,CHE,Europe,2015,9632000.0,789824000000.0,1881.33,16.179,79.94,26.01,8.64,19.14,52.17,11.7,9.1,5.2,2.104
Switzerland,CHE,Europe,2016,9700800.0,795465600000.0,1831.6,15.752,78.05,15.84,9.54,20.25,48.26,7.13,5.55,3.17,1.248
Switzerland,CHE,Europe,2017,9769600.0,801107200000.0,1822.0,15.669,81.49,20.06,10.32,20.23,50.93,9.03,7.02,4.01,1.572
Switzerland,CHE,Europe,2018,9838400.0,806748800000.0,1862.78,16.02,81.29,18.76,12.66,20.4,48.23,8.44,6.56,3.75,1.502
Switzerland,CHE,Europe,2019,9907200.0,812390400000.0,1898.08,16.324,76.05,22.48,13.08,19.41,43.56,10.11,7.87,4.5,1.834
Switzerland,CHE,Europe,2020,9976000.0,818032000000.0,1811.12,15.576,79.23,17.67,14.59,22.08,42.55,7.95,6.19,3.53,1.376
Switzerland,CHE,Europe,2021,10044800.0,823673600000.0,1989.54,17.11,79.07,16.82,15.51,19.78,43.77,7.57,5.89,3.36,1.439
Switzerland,CHE,Europe,2022,10113600.0,829315200000.0,1959.79,16.854,84.07,18.81,16.97,21.73,45.37,8.46,6.58,3.76,1.585
Switzerland,CHE,Europe,2023,10182400.0,834956800000.0,2036.36,17.513,86.37,15.63,19.96,21.98,44.44,7.03,5.47,3.13,1.368
Greece,GRC,Europe,2000,10400000.0,197600000000.0,370.73,3.856,24.62,69.66,4.2,6.98,13.43,31.35,24.38,13.93,1.343
Greece,GRC,Europe,2001,10483200.0,202540000000.0,402.61,4.187,24.29,69.61,4.49,5.88,13.91,31.32,24.36,13.92,1.457
Greece,GRC,Europe,2002,10566400.0,207480000000.0,395.75,4.116,29.57,69.99,4.53,6.18,18.86,31.49,24.5,14.0,1.44
Greece,GRC,Europe,2003,10649600.0,212420000000.0,406.8,4.231,30.72,69.0,4.1,7.26,19.37,31.05,24.15,13.8,1.46
Greece,GRC,Europe,2004,10732800.0,217360000000.0,401.18,4.172,31.83,67.94,4.85,8.7,18.29,30.57,23.78,13.59,1.417
Greece,GRC,Europe,2005,10816000.0,222300000000.0,427.24,4.443,30.24,71.48,5.43,7.85,16.96,32.16,25.02,14.3,1.588
Greece,GRC,Europe,2006,10899200.0,227240000000.0,416.61,4.333,30.17,69.13,5.71,7.74,16.72,31.11,24.2,13.83,1.498
Greece,GRC,Europe,2007,10982400.0,232180000000.0,450.98,4.69,31.13,69.64,7.0,9.26,14.86,31.34,24.37,13.93,1.633
Greece,GRC,Europe,2008,11065600.0,237120000000.0,441.37,4.59,31.75,67.39,7.47,8.89,15.38,30.32,23.59,13.48,1.547
Greece,GRC,Europe,2009,11148800.0,242060000000.0,466.68,4.853,31.88,67.88,9.83,7.26,14.79,30.55,23.76,13.58,1.647
Greece,GRC,Europe,2010,11232000.0,247000000000.0,499.28,5.193,30.94,63.74,9.32,7.62,14.0,28.68,22.31,12.75,1.655
Greece,GRC,Europe,2011,11315200.0,251940000000.0,473.35,4.923,34.56,63.93,11.18,8.71,14.67,28.77,22.38,12.79,1.574
Greece,GRC,Europe,2012,11398400.0,256880000000.0,495.16,5.15,34.22,66.32,13.12,8.96,12.14,29.85,23.21,13.26,1.708
Greece,GRC,Europe,2013,11481600.0,261820000000.0,487.28,5.068,31.59,65.57,14.3,7.98,9.31,29.51,22.95,13.11,1.661
Greece,GRC,Europe,2014,11564800.0,266760000000.0,491.39,5.11,39.17,65.05,15.66,9.66,13.84,29.27,22.77,13.01,1.662
Greece,GRC,Europe,2015,11648000.0,271700000000.0,497.7,5.176,37.87,63.6,17.82,10.28,9.77,28.62,22.26,12.72,1.646
Greece,GRC,Europe,2016,11731200.0,276640000000.0,530.89,5.521,34.08,63.92,18.93,9.21,5.94,28.76,22.37,12.78,1.765
Greece,GRC,Europe,2017,11814400.0,281580000000.0,543.93,5.657,34.84,64.06,21.21,8.81,4.83,28.83,22.42,12.81,1.812
Greece,GRC,Europe,2018,11897600.0,286520000000.0,558.5,5.808,37.51,64.52,23.77,7.8,5.94,29.04,22.58,12.9,1.874
Greece,GRC,Europe,2019,11980800.0,291460000000.0,548.86,5.708,37.22,64.85,25.86,8.65,2.72,29.18,22.7,12.97,1.851
Greece,GRC,Europe,2020,12064000.0,296400000000.0,563.03,5.856,37.77,65.11,27.97,10.35,0.0,29.3,22.79,13.02,1.906
Greece,GRC,Europe,2021,12147200.0,301340000000.0,592.48,6.162,36.88,62.27,30.73,9.55,0.0,28.02,21.8,12.45,1.919
Greece,GRC,Europe,2022,12230400.0,306280000000.0,579.65,6.028,35.86,63.38,34.19,8.1,0.0,28.52,22.18,12.68,1.911
Greece,GRC,Europe,2023,12313600.0,311220000000.0,595.19,6.19,38.27,67.84,36.0,8.44,0.0,30.53,23.74,13.57,2.1
Finland,FIN,Europe,2000,5500000.0,275000000000.0,1000.48,5.503,55.85,34.82,1.11,14.76,39.98,15.67,12.19,6.96,0.958
Finland,FIN,Europe,2001,5544000.0,277200000000.0,984.83,5.417,59.43,34.35,1.42,13.73,44.28,15.46,12.02,6.87,0.93
Finland,FIN,Europe,2002,5588000.0,279400000000.0,985.67,5.421,58.32,33.48,1.24,15.13,41.95,15.06,11.72,6.7,0.907
Finland,FIN,Europe,2003,5632000.0,281600000000.0,1020.16,5.611,58.7,30.25,1.98,14.69,42.03,13.61,10.59,6.05,0.849
Finland,FIN,Europe,2004,5676000.0,283800000000.0,1043.38,5.739,60.85,33.21,1.54,16.25,43.05,14.94,11.62,6.64,0.953
Finland,FIN,Europe,2005,5720000.0,286000000000.0,1011.36,5.562,61.44,33.69,0.93,17.09,43.42,15.16,11.79,6.74,0.937
Finland,FIN,Europe,2006,5764000.0,288200000000.0,1029.41,5.662,62.53,34.03,1.77,13.78,46.97,15.31,11.91,6.81,0.963
Finland,FIN,Europe,2007,5808000.0,290400000000.0,1029.18,5.661,65.1,31.89,2.22,17.2,45.68,14.35,11.16,6.38,0.903
Finland,FIN,Europe,2008,5852000.0,292600000000.0,1088.6,5.987,62.46,32.52,2.68,18.0,41.78,14.63,11.38,6.5,0.973
Finland,FIN,Europe,2009,5896000.0,294800000000.0,1039.01,5.715,66.23,30.86,3.63,16.62,45.98,13.89,10.8,6.17,0.882
Finland,FIN,Europe,2010,5940000.0,297000000000.0,1092.94,6.011,62.19,31.17,3.88,15.91,42.4,14.03,10.91,6.23,0.937
Finland,FIN,Europe,2011,5984000.0,299200000000.0,1071.23,5.892,65.36,30.16,4.63,15.14,45.59,13.57,10.56,6.03,0.888
Finland,FIN,Europe,2012,6028000.0,301400000000.0,1065.46,5.86,65.24,30.38,5.8,19.25,40.2,13.67,10.63,6.08,0.89
Finland,FIN,Europe,2013,6072000.0,303600000000.0,1123.88,6.181,64.79,31.31,5.36,17.16,42.28,14.09,10.96,6.26,0.968
Finland,FIN,Europe,2014,6116000.0,305800000000.0,1103.43,6.069,67.1,28.02,7.28,17.08,42.74,12.61,9.81,5.6,0.85
Finland,FIN,Europe,2015,6160000.0,308000000000.0,1126.05,6.193,63.73,32.19,8.21,16.77,38.75,14.48,11.27,6.44,0.997
Finland,FIN,Europe,2016,6204000.0,310200000000.0,1150.15,6.326,65.27,30.94,8.22,17.29,39.76,13.92,10.83,6.19,0.978
Finland,FIN,Europe,2017,6248000.0,312400000000.0,1163.92,6.402,66.19,25.97,9.19,16.97,40.03,11.69,9.09,5.19,0.831
Finland,FIN,Europe,2018,6292000.0,314600000000.0,1093.1,6.012,66.75,27.81,9.8,15.87,41.08,12.51,9.73,5.56,0.836
Finland,FIN,Europe,2019,6336000.0,316800000000.0,1095.77,6.027,67.44,26.91,10.78,18.88,37.77,12.11,9.42,5.38,0.811
Finland,FIN,Europe,2020,6380000.0,319000000000.0,1174.53,6.46,67.14,28.59,12.84,17.98,36.32,12.86,10.01,5.72,0.923
Finland,FIN,Europe,2021,6424000.0,321200000000.0,1121.19,6.167,71.31,26.6,13.18,18.55,39.58,11.97,9.31,5.32,0.82
Finland,FIN,Europe,2022,6468000.0,323400000000.0,1200.66,6.604,74.74,24.95,15.24,18.28,41.23,11.23,8.73,4.99,0.824
Finland,FIN,Europe,2023,6512000.0,325600000000.0,1156.44,6.36,67.06,24.47,16.31,16.84,33.9,11.01,8.57,4.89,0.778
Hungary,HUN,Europe,2000,9700000.0,164900000000.0,346.12,3.357,17.32,82.05,1.74,5.95,9.63,36.92,28.72,16.41,1.377
Hungary,HUN,Europe,2001,9777600.0,169022500000.0,342.17,3.319,14.0,82.38,2.22,4.41,7.37,37.07,28.83,16.48,1.367
Hungary,HUN,Europe,2002,9855200.0,173145000000.0,347.17,3.368,17.78,76.31,2.84,5.77,9.17,34.34,26.71,15.26,1.285
Hungary,HUN,Europe,2003,9932800.0,177267500000.0,373.14,3.619,17.46,80.47,2.41,4.64,10.41,36.21,28.17,16.09,1.456
Hungary,HUN,Europe,2004,10010400.0,181390000000.0,380.21,3.688,17.11,80.32,2.76,4.02,10.33,36.15,28.11,16.06,1.481
Hungary,HUN,Europe,2005,10088000.0,185512500000.0,373.79,3.626,17.92,76.56,3.76,3.5,10.66,34.45,26.8,15.31,1.388
Hungary,HUN,Europe,2006,10165600.0,189635000000.0,393.21,3.814,21.08,76.3,3.8,4.61,12.67,34.34,26.71,15.26,1.455
Hungary,HUN,Europe,2007,10243200.0,193757500000.0,397.18,3.853,16.02,77.12,4.49,4.55,6.99,34.71,26.99,15.42,1.486
Hungary,HUN,Europe,2008,10320800.0,197880000000.0,410.57,3.983,17.08,79.39,5.48,4.47,7.14,35.72,27.79,15.88,1.581
Hungary,HUN,Europe,2009,10398400.0,202002500000.0,422.44,4.098,18.88,77.31,6.28,2.97,9.62,34.79,27.06,15.46,1.584
Hungary,HUN,Europe,2010,10476000.0,206125000000.0,440.21,4.27,19.84,77.03,7.08,4.19,8.57,34.67,26.96,15.41,1.645
Hungary,HUN,Europe,2011,10553600.0,210247500000.0,428.98,4.161,19.76,74.57,8.21,5.71,5.84,33.56,26.1,14.91,1.552
Hungary,HUN,Europe,2012,10631200.0,214370000000.0,434.56,4.215,22.07,72.42,9.2,5.19,7.68,32.59,25.35,14.48,1.526
Hungary,HUN,Europe,2013,10708800.0,218492500000.0,423.49,4.108,21.1,71.08,11.62,5.31,4.18,31.98,24.88,14.22,1.46
Hungary,HUN,Europe,2014,10786400.0,222615000000.0,475.0,4.608,22.84,75.47,12.62,5.17,5.05,33.96,26.41,15.09,1.739
Hungary,HUN,Europe,2015,10864000.0,226737500000.0,442.16,4.289,19.26,72.97,14.27,4.54,0.45,32.84,25.54,14.59,1.565
Hungary,HUN,Europe,2016,10941600.0,230860000000.0,462.75,4.489,23.18,74.56,15.53,5.61,2.05,33.55,26.1,14.91,1.673
Hungary,HUN,Europe,2017,11019200.0,234982500000.0,477.39,4.631,26.12,73.48,16.7,8.12,1.3,33.07,25.72,14.7,1.701
Hungary,HUN,Europe,2018,11096800.0,239105000000.0,492.0,4.772,21.57,71.55,18.65,5.83,0.0,32.2,25.04,14.31,1.707
Hungary,HUN,Europe,2019,11174400.0,243227500000.0,510.66,4.953,29.4,68.89,21.4,6.79,1.21,31.0,24.11,13.78,1.706
Hungary,HUN,Europe,2020,11252000.0,247350000000.0,535.77,5.197,23.46,71.23,22.94,6.71,0.0,32.05,24.93,14.25,1.851
Hungary,HUN,Europe,2021,11329600.0,251472500000.0,497.8,4.829,27.83,69.67,25.35,4.78,0.0,31.35,24.38,13.93,1.682
Hungary,HUN,Europe,2022,11407200.0,255595000000.0,529.36,5.135,25.89,72.55,27.34,5.06,0.0,32.65,25.39,14.51,1.863
Hungary,HUN,Europe,2023,11484800.0,259717500000.0,505.09,4.899,26.48,73.47,30.32,6.93,0.0,33.06,25.71,14.69,1.8
New Zealand,NZL,Oceania,2000,5000000.0,210000000000.0,842.3,4.211,81.21,16.07,0.52,19.45,61.23,7.23,5.62,3.21,0.338
New Zealand,NZL,Oceania,2001,5040000.0,211680000000.0,841.51,4.208,79.37,16.95,1.04,20.96,57.37,7.63,5.93,3.39,0.357
New Zealand,NZL,Oceania,2002,5080000.0,213360000000.0,875.87,4.379,81.82,12.78,0.96,19.75,61.12,5.75,4.47,2.56,0.28
New Zealand,NZL,Oceania,2003,5120000.0,215040000000.0,845.44,4.227,82.54,10.0,1.63,19.46,61.45,4.5,3.5,2.0,0.211
New Zealand,NZL,Oceania,2004,5160000.0,216720000000.0,864.51,4.323,81.36,15.46,1.68,20.16,59.52,6.96,5.41,3.09,0.334
New Zealand,NZL,Oceania,2005,5200000.0,218400000000.0,853.39,4.267,86.1,13.22,2.3,19.75,64.05,5.95,4.63,2.64,0.282
New Zealand,NZL,Oceania,2006,5240000.0,220080000000.0,871.2,4.356,83.37,13.13,2.22,21.53,59.62,5.91,4.59,2.63,0.286
New Zealand,NZL,Oceania,2007,5280000.0,221760000000.0,896.14,4.481,84.93,14.93,2.79,21.17,60.96,6.72,5.23,2.99,0.335
New Zealand,NZL,Oceania,2008,5320000.0,223440000000.0,879.25,4.396,84.21,10.52,3.42,21.81,58.98,4.73,3.68,2.1,0.231
New Zealand,NZL,Oceania,2009,5360000.0,225120000000.0,909.12,4.546,83.21,15.41,4.28,19.4,59.54,6.93,5.39,3.08,0.35
New Zealand,NZL,Oceania,2010,5400000.0,226800000000.0,877.04,4.385,86.57,14.93,4.98,22.62,58.97,6.72,5.23,2.99,0.327
New Zealand,NZL,Oceania,2011,5440000.0,228480000000.0,885.51,4.428,85.53,10.62,6.59,21.18,57.76,4.78,3.72,2.12,0.235
New Zealand,NZL,Oceania,2012,5480000.0,230160000000.0,899.98,4.5,88.54,13.01,6.97,20.17,61.4,5.85,4.55,2.6,0.293
New Zealand,NZL,Oceania,2013,5520000.0,231840000000.0,918.27,4.591,88.24,10.98,8.02,22.18,58.03,4.94,3.84,2.2,0.252
New Zealand,NZL,Oceania,2014,5560000.0,233520000000.0,920.06,4.6,88.85,9.38,9.76,22.04,57.05,4.22,3.28,1.88,0.216
New Zealand,NZL,Oceania,2015,5600000.0,235200000000.0,927.19,4.636,88.16,9.74,11.01,23.14,54.01,4.38,3.41,1.95,0.226
New Zealand,NZL,Oceania,2016,5640000.0,236880000000.0,948.57,4.743,89.86,9.6,12.43,20.08,57.35,4.32,3.36,1.92,0.228
New Zealand,NZL,Oceania,2017,5680000.0,238560000000.0,933.87,4.669,89.66,9.94,13.32,22.03,54.31,4.47,3.48,1.99,0.232
New Zealand,NZL,Oceania,2018,5720000.0,240240000000.0,1021.0,5.105,91.87,7.98,14.31,23.4,54.16,3.59,2.79,1.6,0.204
New Zealand,NZL,Oceania,2019,5760000.0,241920000000.0,903.98,4.52,90.0,7.09,15.5,24.1,50.4,3.19,2.48,1.42,0.16
New Zealand,NZL,Oceania,2020,5800000.0,243600000000.0,934.0,4.67,91.76,8.37,17.92,22.46,51.39,3.77,2.93,1.67,0.196
New Zealand,NZL,Oceania,2021,5840000.0,245280000000.0,974.44,4.872,89.03,2.63,19.68,22.12,47.24,1.18,0.92,0.53,0.064
New Zealand,NZL,Oceania,2022,5880000.0,246960000000.0,995.51,4.978,93.02,8.62,21.18,24.45,47.39,3.88,3.02,1.72,0.215
New Zealand,NZL,Oceania,2023,5920000.0,248640000000.0,957.58,4.788,93.01,8.25,22.39,21.75,48.87,3.71,2.89,1.65,0.198
Morocco,MAR,Africa,2000,37000000.0,129500000000.0,68.71,2.542,10.68,87.51,0.7,1.81,8.16,39.38,30.63,17.5,1.112
Morocco,MAR,Africa,2001,37296000.0,132737500000.0,71.36,2.64,14.67,85.68,0.84,3.56,10.27,38.56,29.99,17.14,1.131
Morocco,MAR,Africa,2002,37592000.0,135975000000.0,73.96,2.737,11.37,87.94,1.86,2.68,6.83,39.57,30.78,17.59,1.203
Morocco,MAR,Africa,2003,37888000.0,139212500000.0,72.47,2.681,11.19,84.25,2.77,3.75,4.68,37.91,29.49,16.85,1.129
Morocco,MAR,Africa,2004,38184000.0,142450000000.0,76.54,2.832,17.08,87.06,3.04,3.9,10.14,39.18,30.47,17.41,1.233
Morocco,MAR,Africa,2005,38480000.0,145687500000.0,77.59,2.871,18.25,85.2,2.46,5.89,9.9,38.34,29.82,17.04,1.223
Morocco,MAR,Africa,2006,38776000.0,148925000000.0,82.04,3.036,15.42,83.57,3.67,3.79,7.96,37.61,29.25,16.71,1.268
Morocco,MAR,Africa,2007,39072000.0,152162500000.0,82.18,3.041,15.19,85.66,4.59,4.57,6.03,38.55,29.98,17.13,1.302
Morocco,MAR,Africa,2008,39368000.0,155400000000.0,85.88,3.178,15.43,81.97,6.03,3.89,5.51,36.89,28.69,16.39,1.302
Morocco,MAR,Africa,2009,39664000.0,158637500000.0,86.45,3.199,18.09,84.25,8.17,3.52,6.4,37.91,29.49,16.85,1.348
Morocco,MAR,Africa,2010,39960000.0,161875000000.0,86.52,3.201,15.28,81.83,9.51,2.84,2.94,36.83,28.64,16.37,1.31
Morocco,MAR,Africa,2011,40256000.0,165112500000.0,85.64,3.169,15.45,82.56,10.51,3.88,1.06,37.15,28.9,16.51,1.308
Morocco,MAR,Africa,2012,40552000.0,168350000000.0,92.07,3.407,19.26,85.11,14.01,5.98,0.0,38.3,29.79,17.02,1.45
Morocco,MAR,Africa,2013,40848000.0,171587500000.0,96.05,3.554,16.36,76.0,15.09,5.63,0.0,34.2,26.6,15.2,1.35
Morocco,MAR,Africa,2014,41144000.0,174825000000.0,95.58,3.537,17.58,79.62,17.45,5.52,0.0,35.83,27.87,15.92,1.408
Morocco,MAR,Africa,2015,41440000.0,178062500000.0,96.58,3.573,19.34,80.23,19.44,5.29,0.0,36.1,28.08,16.05,1.433
Morocco,MAR,Africa,2016,41736000.0,181300000000.0,100.85,3.732,18.75,80.01,22.7,5.11,0.0,36.0,28.0,16.0,1.493
Morocco,MAR,Africa,2017,42032000.0,184537500000.0,102.44,3.79,16.85,79.33,25.67,4.25,0.0,35.7,27.77,15.87,1.503
Morocco,MAR,Africa,2018,42328000.0,187775000000.0,101.78,3.766,23.36,81.82,28.83,5.33,0.0,36.82,28.64,16.36,1.541
Morocco,MAR,Africa,2019,42624000.0,191012500000.0,104.46,3.865,19.92,78.74,30.69,4.83,0.0,35.43,27.56,15.75,1.522
Morocco,MAR,Africa,2020,42920000.0,194250000000.0,106.5,3.941,17.14,77.16,34.9,6.0,0.0,34.72,27.01,15.43,1.52
Morocco,MAR,Africa,2021,43216000.0,197487500000.0,104.15,3.854,21.79,80.6,38.48,5.81,0.0,36.27,28.21,16.12,1.553
Morocco,MAR,Africa,2022,43512000.0,200725000000.0,109.47,4.05,23.29,78.65,40.0,5.04,0.0,35.39,27.53,15.73,1.593
Morocco,MAR,Africa,2023,43808000.0,203962500000.0,109.13,4.038,26.17,75.98,40.0,6.77,0.0,34.19,26.59,15.2,1.534
Kenya,KEN,Africa,2000,54000000.0,102600000000.0,39.55,2.136,66.88,24.33,1.31,17.48,48.09,10.95,8.52,4.87,0.26
Kenya,KEN,Africa,2001,54432000.0,105165000000.0,40.64,2.195,67.22,32.79,0.37,17.74,49.11,14.75,11.48,6.56,0.36
Kenya,KEN,Africa,2002,54864000.0,107730000000.0,41.25,2.228,69.04,29.04,1.19,16.38,51.46,13.07,10.16,5.81,0.323
Kenya,KEN,Africa,2003,55296000.0,110295000000.0,42.54,2.297,71.32,28.87,1.27,17.16,52.89,12.99,10.1,5.77,0.332
